TIME,O21,O22,PEDAL,THROTTLE,NE,MAP,TA,STFT,LTFT
1953,0.34,0.8,22.75,16.47,1527.25,33,34,-0.78,5.47
1954,0.12,0.8,22.75,16.47,1523.25,33,34,-0.78,5.47
1955,0.12,0.8,22.75,16.47,1523.25,33,34,-0.78,5.47
1956,0.12,0.8,22.75,16.47,1523.25,33,34,-0.78,5.47
1957,0.12,0.78,22.75,16.47,1527.25,33,34,0.78,5.47
1958,0.12,0.78,22.75,16.47,1527.25,33,34,0.78,5.47
1959,0.78,0.78,22.75,16.47,1531.25,33,34,1.56,5.47
1960,0.78,0.78,22.75,16.47,1531.25,33,34,1.56,5.47
1961,0.78,0.78,22.75,16.47,1531.25,33,34,1.56,5.47
1962,0.78,0.78,22.75,16.47,1527.25,33,34,0.78,5.47
1963,0.78,0.78,22.75,16.47,1527.25,33,34,0.78,5.47
1964,0.78,0.78,22.75,16.47,1527.25,33,34,0.78,5.47
1965,0.74,0.8,22.75,16.47,1531.25,33,34,0,5.47
1966,0.74,0.8,22.75,16.47,1531.25,33,34,0,5.47
1967,0.74,0.8,22.75,16.47,1531.25,33,34,0,5.47
1968,0.66,0.8,22.75,16.47,1527.25,33,34,-0.78,5.47
1969,0.66,0.8,22.75,16.47,1527.25,33,34,-0.78,5.47
1970,0.32,0.8,22.75,16.47,1527.25,33,34,-0.78,5.47
1971,0.32,0.8,22.75,16.47,1527.25,33,34,-0.78,5.47
1972,0.32,0.8,22.75,16.47,1527.25,33,34,-0.78,5.47
1973,0.1,0.8,22.75,16.47,1523.25,33,34,-0.78,5.47
1974,0.1,0.8,22.75,16.47,1523.25,33,34,-0.78,5.47
1975,0.1,0.8,22.75,16.47,1523.25,33,34,-0.78,5.47
1976,0.1,0.78,22.75,16.47,1523.25,33,34,0.78,5.47
1977,0.1,0.78,22.75,16.47,1523.25,33,34,0.78,5.47
1978,0.1,0.78,22.75,16.47,1523.25,33,34,0.78,5.47
1979,0.56,0.78,22.75,16.47,1523.25,33,34,1.56,5.47
1980,0.56,0.78,22.75,16.47,1523.25,33,34,1.56,5.47
1981,0.56,0.78,22.75,16.47,1527.25,33,34,1.56,5.47
1982,0.78,0.78,22.75,16.47,1527.25,33,34,0.78,5.47
1983,0.78,0.78,22.75,16.47,1527.25,33,34,0.78,5.47
1984,0.78,0.78,22.75,16.47,1523.25,33,34,0,5.47
1985,0.78,0.78,22.75,16.47,1523.25,33,34,0,5.47
1986,0.78,0.78,22.75,16.47,1523.25,33,34,0,5.47
1987,0.74,0.78,22.75,16.47,1527.25,33,34,0,5.47
1988,0.74,0.78,22.75,16.47,1527.25,33,34,0,5.47
1989,0.74,0.78,22.75,16.47,1527.25,33,34,0,5.47
1990,0.6,0.78,22.75,16.47,1523.25,33,34,-0.78,5.47
1991,0.6,0.78,22.75,16.47,1523.25,33,34,-0.78,5.47
1992,0.6,0.78,22.75,16.47,1527.25,33,34,-0.78,5.47
1993,0.26,0.78,22.75,16.47,1527.25,33,34,-1.56,5.47
1994,0.26,0.78,22.75,16.47,1527.25,33,34,-1.56,5.47
1995,0.1,0.78,22.75,16.47,1523.25,33,34,-0.78,5.47
1996,0.1,0.78,22.75,16.47,1523.25,33,34,-0.78,5.47
1997,0.1,0.78,22.75,16.47,1523.25,33,34,-0.78,5.47
1998,0.18,0.78,22.75,16.47,1519.5,33,34,0.78,5.47
1999,0.18,0.78,22.75,16.47,1519.5,33,34,0.78,5.47
2000,0.18,0.78,22.75,16.47,1519.5,33,34,0.78,5.47
2001,0.78,0.78,22.75,16.47,1523.25,33,34,0.78,5.47
2002,0.78,0.78,22.75,16.47,1523.25,33,34,0.78,5.47
2003,0.78,0.78,22.75,16.47,1523.25,33,34,0.78,5.47
2004,0.78,0.78,22.75,16.47,1519.5,33,34,0,5.47
2005,0.78,0.78,22.75,16.47,1519.5,33,34,0,5.47
2006,0.74,0.8,22.75,16.47,1523.25,33,34,-0.78,5.47
2007,0.74,0.8,22.75,16.47,1523.25,33,34,-0.78,5.47
2008,0.74,0.8,22.75,16.47,1523.25,33,34,-0.78,5.47
2009,0.74,0.8,22.75,16.47,1519.5,33,34,-0.78,5.47
2010,0.74,0.8,22.75,16.47,1519.5,33,34,-0.78,5.47
2011,0.74,0.8,22.75,16.47,1519.5,33,34,-0.78,5.47
2012,0.12,0.78,22.75,16.47,1523.25,33,34,-0.78,5.47
2013,0.12,0.78,22.75,16.47,1523.25,33,34,-0.78,5.47
2014,0.12,0.78,22.75,16.47,1523.25,33,34,-0.78,5.47
2015,0.1,0.78,22.75,16.47,1523.25,33,34,0,5.47
2016,0.1,0.78,22.75,16.47,1523.25,33,34,0,5.47
2017,0.1,0.78,22.75,16.47,1523.25,33,34,0,5.47
2018,0.4,0.78,22.75,16.47,1519.5,33,34,0.78,5.47
2019,0.4,0.78,22.75,16.47,1519.5,33,34,0.78,5.47
2020,0.4,0.78,22.75,16.47,1523.25,33,34,0.78,5.47
2021,0.8,0.78,22.75,16.47,1523.25,33,34,0.78,5.47
2022,0.8,0.78,22.75,16.47,1523.25,33,34,0.78,5.47
2023,0.78,0.78,22.75,16.47,1523.25,33,34,0.78,5.47
2024,0.78,0.78,22.75,16.47,1523.25,33,34,0.78,5.47
2025,0.78,0.78,22.75,16.47,1523.25,33,34,0.78,5.47
2026,0.74,0.78,22.75,16.47,1527.25,33,34,0,5.47
2027,0.74,0.78,22.75,16.47,1527.25,33,34,0,5.47
2028,0.74,0.78,22.75,16.47,1527.25,33,34,0,5.47
2029,0.64,0.78,22.75,16.47,1523.25,33,34,-0.78,5.47
2030,0.64,0.78,22.75,16.47,1523.25,33,34,-0.78,5.47
2031,0.64,0.78,22.75,16.47,1523.25,33,34,-0.78,5.47
2032,0.26,0.78,22.75,16.47,1527.25,33,34,-1.56,5.47
2033,0.26,0.78,22.75,16.47,1527.25,33,34,-1.56,5.47
2034,0.26,0.78,22.75,16.47,1527.25,33,34,-1.56,5.47
2035,0.1,0.78,22.75,16.47,1523.25,33,34,-0.78,5.47
2036,0.1,0.78,22.75,16.47,1523.25,33,34,-0.78,5.47
2037,0.1,0.78,22.75,16.47,1527.25,33,34,-0.78,5.47
2038,0.12,0.78,22.75,16.47,1527.25,33,34,0,5.47
2039,0.12,0.78,22.75,16.47,1527.25,33,34,0,5.47
2040,0.78,0.78,22.75,16.47,1527.25,33,34,0.78,5.47
2041,0.78,0.78,22.75,16.47,1527.25,33,34,0.78,5.47
2042,0.78,0.78,22.75,16.47,1527.25,33,34,0.78,5.47
2043,0.78,0.78,22.75,16.47,1535,33,34,0,5.47
2044,0.78,0.78,22.75,16.47,1535,33,34,0,5.47
2045,0.78,0.78,22.75,16.47,1535,33,34,0,5.47
2046,0.72,0.78,22.75,16.47,1531.25,33,34,0,5.47
2047,0.72,0.78,22.75,16.47,1531.25,33,34,0,5.47
2048,0.72,0.78,22.75,16.47,1531.25,33,34,0,5.47
2049,0.38,0.78,22.75,16.47,1535,33,34,-0.78,5.47
2050,0.38,0.78,22.75,16.47,1535,33,34,-0.78,5.47
2051,0.38,0.78,22.75,16.47,1535,33,34,-0.78,5.47
2052,0.1,0.78,22.75,16.47,1531.25,33,34,-0.78,5.47
2053,0.1,0.78,22.75,16.47,1531.25,33,34,-0.78,5.47
2054,0.1,0.78,22.75,16.47,1531.25,33,34,-0.78,5.47
2055,0.12,0.78,22.75,16.47,1527.25,33,34,0,5.47
2056,0.12,0.78,22.75,16.47,1527.25,33,34,0,5.47
2057,0.12,0.78,22.75,16.47,1531.25,33,34,0.78,5.47
2058,0.12,0.78,22.75,16.47,1531.25,33,34,0.78,5.47
2059,0.12,0.78,22.75,16.47,1531.25,33,34,0.78,5.47
2060,0.78,0.78,22.75,16.47,1527.25,33,34,0.78,5.47
2061,0.78,0.78,22.75,16.47,1527.25,33,34,0.78,5.47
2062,0.78,0.78,22.75,16.47,1527.25,33,34,0.78,5.47
2063,0.76,0.78,22.75,16.47,1531.25,33,34,0,5.47
2064,0.76,0.78,22.75,16.47,1531.25,33,34,0,5.47
2065,0.76,0.78,22.75,16.47,1531.25,33,34,0,5.47
2066,0.52,0.78,22.75,16.47,1531.25,33,34,-0.78,5.47
2067,0.52,0.78,22.75,16.47,1531.25,33,34,-0.78,5.47
2068,0.52,0.78,22.75,16.47,1531.25,33,34,-0.78,5.47
2069,0.2,0.78,22.75,16.47,1535,33,34,-1.56,5.47
2070,0.2,0.78,22.75,16.47,1535,33,34,-1.56,5.47
2071,0.2,0.78,22.75,16.47,1535,33,34,-1.56,5.47
2072,0.1,0.78,22.75,16.47,1531.25,33,34,0,5.47
2073,0.1,0.78,22.75,16.47,1531.25,33,34,0,5.47
2074,0.1,0.78,22.75,16.47,1535,33,34,0.78,5.47
2075,0.1,0.78,22.75,16.47,1535,33,34,0.78,5.47
2076,0.1,0.78,22.75,16.47,1535,33,34,0.78,5.47
2077,0.76,0.78,22.75,16.47,1531.25,33,34,0.78,5.47
2078,0.76,0.78,22.75,16.47,1531.25,33,34,0.78,5.47
2079,0.76,0.78,22.75,16.47,1531.25,33,34,0.78,5.47
2080,0.78,0.78,22.75,16.47,1535,33,34,0.78,5.47
2081,0.78,0.78,22.75,16.47,1535,33,34,0.78,5.47
2082,0.78,0.78,22.75,16.47,1535,33,34,0.78,5.47
2083,0.7,0.78,22.75,16.47,1539,33,34,0,5.47
2084,0.7,0.78,22.75,16.47,1539,33,34,0,5.47
2085,0.7,0.78,22.75,16.47,1539,33,34,0,5.47
2086,0.56,0.78,22.75,16.47,1535,33,34,-0.78,5.47
2087,0.56,0.78,22.75,16.47,1535,33,34,-0.78,5.47
2088,0.56,0.78,22.75,16.47,1535,33,34,-0.78,5.47
2089,0.18,0.78,22.75,16.47,1535,33,34,-0.78,5.47
2090,0.18,0.78,22.75,16.47,1535,33,34,-0.78,5.47
2091,0.18,0.78,22.75,16.47,1535,33,34,-0.78,5.47
2092,0.1,0.78,22.75,16.47,1531.25,33,34,0,5.47
2093,0.1,0.78,22.75,16.47,1531.25,33,34,0,5.47
2094,0.24,0.78,22.75,16.47,1539,33,34,0.78,5.47
2095,0.24,0.78,22.75,16.47,1539,33,34,0.78,5.47
2096,0.24,0.78,22.75,16.47,1539,33,34,0.78,5.47
2097,0.76,0.78,22.75,16.47,1535,33,35,1.56,5.47
2098,0.76,0.78,22.75,16.47,1535,33,35,1.56,5.47
2099,0.76,0.78,22.75,16.47,1535,33,35,1.56,5.47
2100,0.8,0.78,22.75,16.47,1539,33,35,0.78,5.47
2101,0.8,0.78,22.75,16.47,1539,33,35,0.78,5.47
2102,0.8,0.78,22.75,16.47,1539,33,35,0.78,5.47
2103,0.74,0.78,22.75,16.47,1535,33,35,0,5.47
2104,0.74,0.78,22.75,16.47,1535,33,35,0,5.47
2105,0.74,0.78,22.75,16.47,1535,33,35,0,5.47
2106,0.56,0.78,22.75,16.47,1535,33,35,-0.78,5.47
2107,0.56,0.78,22.75,16.47,1535,33,35,-0.78,5.47
2108,0.56,0.78,22.75,16.47,1535,33,35,-0.78,5.47
2109,0.16,0.78,22.75,16.47,1539,33,35,-0.78,5.47
2110,0.16,0.78,22.75,16.47,1539,33,35,-0.78,5.47
2111,0.12,0.78,22.75,16.47,1535,33,35,0,5.47
2112,0.12,0.78,22.75,16.47,1535,33,35,0,5.47
2113,0.12,0.78,22.75,16.47,1535,33,35,0,5.47
2114,0.24,0.78,22.75,16.47,1539,33,35,0.78,5.47
2115,0.24,0.78,22.75,16.47,1539,33,35,0.78,5.47
2116,0.24,0.78,22.75,16.47,1539,33,35,0.78,5.47
2117,0.78,0.78,22.75,16.47,1539,33,35,1.56,5.47
2118,0.78,0.78,22.75,16.47,1539,33,35,1.56,5.47
2119,0.78,0.78,22.75,16.47,1539,33,35,1.56,5.47
2120,0.8,0.78,22.75,16.47,1542.75,33,35,0.78,5.47
2121,0.8,0.78,22.75,16.47,1542.75,33,35,0.78,5.47
2122,0.8,0.78,22.75,16.47,1542.75,33,35,0.78,5.47
2123,0.76,0.78,22.75,16.47,1535,33,35,0.78,5.47
2124,0.76,0.78,22.75,16.47,1535,33,35,0.78,5.47
2125,0.76,0.78,22.75,16.47,1539,33,35,0,5.47
2126,0.68,0.78,22.75,16.47,1539,33,35,0,5.47
2127,0.68,0.78,22.75,16.47,1539,33,35,0,5.47
2128,0.36,0.78,22.75,16.47,1539,33,35,-0.78,5.47
2129,0.36,0.78,22.75,16.47,1539,33,35,-0.78,5.47
2130,0.36,0.78,22.75,16.47,1539,33,35,-0.78,5.47
2131,0.12,0.78,22.75,16.08,1531.25,33,35,-0.78,5.47
2132,0.12,0.78,22.75,16.08,1531.25,33,35,-0.78,5.47
2133,0.12,0.78,22.75,16.08,1531.25,33,35,-0.78,5.47
2134,0.12,0.78,22.75,16.47,1531.25,33,35,0.78,5.47
2135,0.12,0.78,22.75,16.47,1531.25,33,35,0.78,5.47
2136,0.12,0.78,22.75,16.47,1531.25,33,35,0.78,5.47
2137,0.74,0.78,22.75,16.47,1527.25,33,35,1.56,5.47
2138,0.74,0.78,22.75,16.47,1527.25,33,35,1.56,5.47
2139,0.74,0.78,22.75,16.47,1527.25,33,35,1.56,5.47
2140,0.78,0.78,22.75,16.47,1527.25,33,35,0.78,5.47
2141,0.78,0.78,22.75,16.47,1527.25,33,35,0.78,5.47
2142,0.78,0.78,22.75,16.47,1523.25,33,35,0,5.47
2143,0.74,0.78,22.75,16.47,1523.25,33,35,0,5.47
2144,0.74,0.78,22.75,16.47,1523.25,33,35,0,5.47
2145,0.64,0.78,22.75,16.47,1527.25,33,35,-0.78,5.47
2146,0.64,0.78,22.75,16.47,1527.25,33,34,-0.78,5.47
2147,0.26,0.78,22.75,16.47,1523.25,33,34,-0.78,5.47
2148,0.26,0.78,22.75,16.47,1523.25,33,34,-0.78,5.47
2149,0.1,0.78,22.75,16.47,1527.25,33,34,0,5.47
2150,0.1,0.78,22.75,16.47,1527.25,33,34,0,5.47
2151,0.14,0.78,22.75,16.47,1527.25,33,34,0.78,5.47
2152,0.68,0.78,22.75,16.47,1531.25,33,34,1.56,5.47
2153,0.68,0.78,22.75,16.47,1531.25,33,34,1.56,5.47
2154,0.68,0.78,22.75,16.47,1531.25,33,34,1.56,5.47
2155,0.78,0.78,22.75,16.47,1531.25,33,34,0.78,5.47
2156,0.78,0.78,22.75,16.47,1531.25,33,34,0.78,5.47
2157,0.78,0.78,22.75,16.47,1535,33,34,0,5.47
2158,0.78,0.78,22.75,16.47,1535,33,34,0,5.47
2159,0.78,0.78,22.75,16.47,1535,33,34,0,5.47
2160,0.7,0.78,22.75,16.47,1542.75,33,34,-0.78,5.47
2161,0.7,0.78,22.75,16.47,1542.75,33,34,-0.78,5.47
2162,0.7,0.78,22.75,16.47,1542.75,33,34,-0.78,5.47
2163,0.58,0.78,22.75,16.47,1539,33,35,-0.78,5.47
2164,0.58,0.78,22.75,16.47,1539,33,35,-0.78,5.47
2165,0.58,0.78,22.75,16.47,1539,33,35,-0.78,5.47
2166,0.2,0.78,22.75,16.47,1542.75,33,35,-0.78,5.47
2167,0.2,0.78,22.75,16.47,1542.75,33,35,-0.78,5.47
2168,0.2,0.78,22.75,16.47,1542.75,33,35,-0.78,5.47
2169,0.14,0.78,22.75,16.47,1535,33,35,0,5.47
2170,0.14,0.78,22.75,16.47,1535,33,35,0,5.47
2171,0.14,0.78,22.75,16.47,1535,33,35,0.78,5.47
2172,0.28,0.78,22.75,16.47,1535,33,35,0.78,5.47
2173,0.28,0.78,22.75,16.47,1535,33,35,0.78,5.47
2174,0.76,0.78,22.75,16.47,1531.25,33,35,1.56,5.47
2175,0.76,0.78,22.75,16.47,1531.25,33,35,1.56,5.47
2176,0.76,0.78,22.75,16.47,1531.25,33,35,1.56,5.47
2177,0.8,0.78,22.75,16.47,1531.25,33,35,0.78,5.47
2178,0.8,0.78,22.75,16.47,1531.25,33,35,0.78,5.47
2179,0.8,0.78,22.75,16.47,1531.25,33,35,0.78,5.47
2180,0.76,0.78,22.75,16.47,1531.25,33,35,0,5.47
2181,0.76,0.78,22.75,16.47,1531.25,33,35,0,5.47
2182,0.76,0.78,22.75,16.47,1523.25,33,35,0,5.47
2183,0.62,0.78,22.75,16.47,1523.25,33,35,0,5.47
2184,0.62,0.78,22.75,16.47,1523.25,33,35,0,5.47
2185,0.26,0.78,22.75,16.47,1527.25,33,35,-0.78,5.47
2186,0.26,0.78,22.75,16.47,1527.25,33,35,-0.78,5.47
2187,0.26,0.78,22.75,16.47,1527.25,33,35,-0.78,5.47
2188,0.1,0.78,22.75,16.47,1519.5,33,35,0,5.47
2189,0.1,0.78,22.75,16.47,1519.5,33,35,0,5.47
2190,0.1,0.78,22.75,16.47,1519.5,33,35,0,5.47
2191,0.16,0.78,22.75,16.47,1519.5,33,35,0.78,5.47
2192,0.16,0.78,22.75,16.47,1519.5,33,34,0.78,5.47
2193,0.16,0.78,22.75,16.47,1519.5,33,34,0.78,5.47
2194,0.78,0.78,22.75,16.47,1511.5,33,35,1.56,5.47
2195,0.78,0.78,22.75,16.47,1511.5,33,35,1.56,5.47
2196,0.78,0.78,22.75,16.47,1511.5,33,35,1.56,5.47
2197,0.8,0.78,22.75,16.47,1519.5,33,34,0.78,5.47
2198,0.8,0.78,22.75,16.47,1519.5,33,34,0.78,5.47
2199,0.78,0.78,22.75,16.47,1515.5,33,34,0,5.47
2200,0.78,0.78,22.75,16.47,1515.5,33,34,0,5.47
2201,0.78,0.78,22.75,16.47,1515.5,33,34,0,5.47
2202,0.76,0.78,22.75,16.47,1523.25,33,34,0,5.47
2203,0.76,0.78,22.75,16.47,1523.25,33,34,0,5.47
2204,0.76,0.78,22.75,16.47,1523.25,33,34,0,5.47
2205,0.72,0.78,22.75,16.47,1523.25,33,34,-0.78,5.47
2206,0.72,0.78,22.75,16.47,1523.25,33,34,-0.78,5.47
2207,0.72,0.78,22.75,16.47,1523.25,33,34,-0.78,5.47
2208,0.64,0.78,22.75,16.47,1523.25,33,34,-1.56,5.47
2209,0.64,0.78,22.75,16.47,1523.25,33,34,-1.56,5.47
2210,0.64,0.78,22.75,16.47,1531.25,33,34,-1.56,5.47
2211,0.2,0.78,22.75,16.47,1531.25,33,34,-1.56,5.47
2212,0.2,0.78,22.75,16.47,1531.25,33,34,-1.56,5.47
2213,0.08,0.78,22.75,16.47,1527.25,33,34,-1.56,5.47
2214,0.08,0.78,22.75,16.47,1527.25,33,34,-1.56,5.47
2215,0.08,0.78,22.75,16.47,1527.25,33,34,-1.56,5.47
2216,0.12,0.78,22.75,16.47,1535,33,34,0,5.47
2217,0.12,0.78,22.75,16.47,1535,33,34,0,5.47
2218,0.12,0.78,22.75,16.47,1535,33,34,0,5.47
2219,0.48,0.78,22.75,16.47,1535,33,34,0.78,5.47
2220,0.48,0.78,22.75,16.47,1535,33,34,0.78,5.47
2221,0.48,0.78,22.75,16.47,1542.75,33,34,0.78,5.47
2222,0.78,0.78,22.75,16.47,1542.75,33,35,0.78,5.47
2223,0.78,0.78,22.75,16.47,1542.75,33,35,0.78,5.47
2224,0.76,0.78,22.75,16.47,1542.75,33,35,-0.78,5.47
2225,0.76,0.78,22.75,16.47,1542.75,33,35,-0.78,5.47
2226,0.76,0.78,22.75,16.47,1542.75,33,35,-0.78,5.47
2227,0.66,0.78,22.75,16.47,1546.75,33,35,-0.78,5.47
2228,0.66,0.78,22.75,16.47,1546.75,33,35,-0.78,5.47
2229,0.66,0.78,22.75,16.47,1546.75,33,35,-0.78,5.47
2230,0.28,0.78,22.75,16.47,1546.75,33,35,-1.56,5.47
2231,0.28,0.78,22.75,16.47,1546.75,33,35,-1.56,5.47
2232,0.28,0.78,22.75,16.47,1546.75,33,35,-1.56,5.47
2233,0.08,0.78,22.75,16.47,1542.75,33,35,-0.78,5.47
2234,0.08,0.78,22.75,16.47,1542.75,33,35,-0.78,5.47
2235,0.08,0.78,22.75,16.47,1542.75,33,35,-0.78,5.47
2236,0.1,0.78,22.75,16.47,1546.75,33,35,0,5.47
2237,0.1,0.78,22.75,16.47,1546.75,33,35,0,5.47
2238,0.2,0.78,22.75,16.47,1542.75,33,35,0.78,5.47
2239,0.2,0.78,22.75,16.47,1542.75,33,35,0.78,5.47
2240,0.2,0.78,22.75,16.47,1542.75,33,35,0.78,5.47
2241,0.72,0.78,22.75,16.47,1550.75,33,35,1.56,5.47
2242,0.72,0.78,22.75,16.47,1550.75,33,35,1.56,5.47
2243,0.72,0.78,22.75,16.47,1550.75,33,35,1.56,5.47
2244,0.78,0.78,22.75,16.47,1546.75,33,35,1.56,5.47
2245,0.78,0.78,22.75,16.47,1546.75,33,35,1.56,5.47
2246,0.78,0.78,22.75,16.47,1546.75,33,35,1.56,5.47
2247,0.78,0.78,22.75,16.47,1550.75,33,35,0.78,5.47
2248,0.78,0.78,22.75,16.47,1550.75,33,35,0.78,5.47
2249,0.78,0.78,22.75,16.47,1550.75,33,35,0.78,5.47
2250,0.72,0.78,22.75,16.47,1546.75,33,35,0,5.47
2251,0.72,0.78,22.75,16.47,1546.75,33,35,0,5.47
2252,0.44,0.78,22.75,16.47,1542.75,33,35,-0.78,5.47
2253,0.44,0.78,22.75,16.47,1542.75,33,35,-0.78,5.47
2254,0.44,0.78,22.75,16.47,1542.75,33,35,-0.78,5.47
2255,0.1,0.78,22.75,16.47,1546.75,33,35,0,5.47
2256,0.1,0.78,22.75,16.47,1546.75,33,35,0,5.47
2257,0.1,0.78,22.75,16.47,1546.75,33,35,0,5.47
2258,0.1,0.78,22.75,16.47,1539,33,35,0.78,5.47
2259,0.1,0.78,22.75,16.47,1539,33,35,0.78,5.47
2260,0.1,0.78,22.75,16.47,1539,33,35,0.78,5.47
2261,0.28,0.78,22.75,16.47,1542.75,33,35,1.56,5.47
2262,0.28,0.78,22.75,16.47,1542.75,33,35,1.56,5.47
2263,0.28,0.78,22.75,16.47,1542.75,33,35,1.56,5.47
2264,0.76,0.78,22.75,16.47,1542.75,33,35,2.34,5.47
2265,0.76,0.78,22.75,16.47,1542.75,33,35,2.34,5.47
2266,0.8,0.78,22.75,16.47,1546.75,33,35,1.56,5.47
2267,0.8,0.78,22.75,16.47,1546.75,33,35,1.56,5.47
2268,0.8,0.78,22.75,16.47,1546.75,33,35,1.56,5.47
2269,0.74,0.78,22.75,16.47,1546.75,33,35,0.78,5.47
2270,0.74,0.78,22.75,16.47,1546.75,33,35,0.78,5.47
2271,0.74,0.78,22.75,16.47,1546.75,33,35,0.78,5.47
2272,0.68,0.78,22.75,16.08,1542.75,33,35,0,5.47
2273,0.68,0.78,22.75,16.08,1542.75,33,35,0,5.47
2274,0.68,0.78,22.75,16.08,1542.75,33,35,0,5.47
2275,0.22,0.78,22.75,16.08,1546.75,32,35,-0.78,5.47
2276,0.22,0.78,22.75,16.08,1546.75,32,35,-0.78,5.47
2277,0.22,0.78,22.75,16.08,1546.75,32,35,-0.78,5.47
2278,0.12,0.78,22.75,16.47,1542.75,32,35,0.78,5.47
2279,0.12,0.78,22.75,16.47,1542.75,32,35,0.78,5.47
2280,0.18,0.78,22.75,16.47,1542.75,33,35,1.56,5.47
2281,0.18,0.78,22.75,16.47,1542.75,33,35,1.56,5.47
2282,0.18,0.78,22.75,16.47,1542.75,33,35,1.56,5.47
2283,0.76,0.78,22.75,16.47,1539,33,35,1.56,5.47
2284,0.76,0.78,22.75,16.47,1539,33,35,1.56,5.47
2285,0.76,0.78,22.75,16.47,1539,33,35,1.56,5.47
2286,0.78,0.78,22.75,16.47,1542.75,33,35,1.56,5.47
2287,0.78,0.78,22.75,16.47,1542.75,33,35,1.56,5.47
2288,0.78,0.78,22.75,16.47,1542.75,33,35,1.56,5.47
2289,0.74,0.78,22.75,16.47,1539,33,35,0.78,5.47
2290,0.74,0.78,22.75,16.47,1539,33,35,0.78,5.47
2291,0.74,0.78,22.75,16.47,1539,33,35,0.78,5.47
2292,0.6,0.78,22.75,16.47,1539,33,35,0,5.47
2293,0.6,0.78,22.75,16.47,1539,33,35,0,5.47
2294,0.22,0.78,22.75,16.47,1546.75,33,35,-0.78,5.47
2295,0.22,0.78,22.75,16.47,1546.75,33,35,-0.78,5.47
2296,0.22,0.78,22.75,16.47,1546.75,33,35,-0.78,5.47
2297,0.12,0.78,22.75,16.47,1539,33,35,0.78,5.47
2298,0.12,0.78,22.75,16.47,1539,33,35,0.78,5.47
2299,0.12,0.78,22.75,16.47,1539,33,35,0.78,5.47
2300,0.24,0.78,22.75,16.47,1546.75,33,35,1.56,5.47
2301,0.24,0.78,22.75,16.47,1546.75,33,35,1.56,5.47
2302,0.24,0.78,22.75,16.47,1546.75,33,35,1.56,5.47
2303,0.76,0.76,22.75,16.47,1542.75,33,35,2.34,5.47
2304,0.76,0.76,22.75,16.47,1542.75,33,35,2.34,5.47
2305,0.8,0.78,22.75,16.47,1550.75,33,35,1.56,5.47
2306,0.8,0.78,22.75,16.47,1550.75,33,35,1.56,5.47
2307,0.8,0.78,22.75,16.47,1550.75,33,35,1.56,5.47
2308,0.76,0.78,22.75,16.47,1546.75,33,35,0.78,5.47
2309,0.76,0.78,22.75,16.47,1546.75,33,35,0.78,5.47
2310,0.76,0.78,22.75,16.47,1546.75,33,35,0.78,5.47
2311,0.7,0.78,22.75,16.47,1550.75,33,35,0,5.47
2312,0.7,0.78,22.75,16.47,1550.75,33,35,0,5.47
2313,0.7,0.78,22.75,16.47,1550.75,33,35,0,5.47
2314,0.5,0.78,22.75,16.47,1554.5,33,35,-0.78,5.47
2315,0.5,0.78,22.75,16.47,1554.5,33,35,-0.78,5.47
2316,0.5,0.78,22.75,16.47,1554.5,33,35,-0.78,5.47
2317,0.12,0.78,22.75,16.47,1546.75,33,35,-0.78,5.47
2318,0.12,0.78,22.75,16.47,1546.75,33,35,-0.78,5.47
2319,0.1,0.78,22.75,16.47,1550.75,33,35,0.78,5.47
2320,0.1,0.78,22.75,16.47,1550.75,33,35,0.78,5.47
2321,0.1,0.78,22.75,16.47,1550.75,33,35,0.78,5.47
2322,0.26,0.76,22.75,16.47,1550.75,33,35,1.56,5.47
2323,0.26,0.76,22.75,16.47,1550.75,33,35,1.56,5.47
2324,0.26,0.76,22.75,16.47,1550.75,33,35,1.56,5.47
2325,0.78,0.78,22.75,16.47,1554.5,33,35,1.56,5.47
2326,0.78,0.78,22.75,16.47,1554.5,33,35,1.56,5.47
2327,0.78,0.78,22.75,16.47,1554.5,33,35,1.56,5.47
2328,0.78,0.78,22.75,16.47,1554.5,33,35,0.78,5.47
2329,0.78,0.78,22.75,16.47,1554.5,33,35,0.78,5.47
2330,0.78,0.78,22.75,16.47,1554.5,33,35,0.78,5.47
2331,0.7,0.78,22.75,16.47,1550.75,33,35,0,5.47
2332,0.7,0.78,22.75,16.47,1550.75,33,35,0,5.47
2333,0.4,0.78,22.75,16.47,1550.75,33,35,0,5.47
2334,0.4,0.78,22.75,16.47,1550.75,33,35,0,5.47
2335,0.12,0.78,22.75,16.47,1550.75,33,35,0,5.47
2336,0.14,0.78,22.75,16.47,1550.75,33,35,0.78,5.47
2337,0.14,0.78,22.75,16.47,1550.75,33,35,0.78,5.47
2338,0.7,0.78,22.75,16.47,1546.75,33,35,1.56,5.47
2339,0.7,0.78,22.75,16.47,1546.75,33,35,1.56,5.47
2340,0.8,0.76,22.75,16.47,1546.75,33,35,0,5.47
2341,0.8,0.76,22.75,16.47,1546.75,33,35,0,5.47
2342,0.8,0.76,22.75,16.47,1546.75,33,35,0,5.47
2343,0.76,0.78,22.75,16.47,1550.75,33,35,0,5.47
2344,0.76,0.78,22.75,16.47,1550.75,33,35,0,5.47
2345,0.76,0.78,22.75,16.47,1550.75,33,35,0,5.47
2346,0.62,0.78,22.75,16.47,1546.75,33,35,-0.78,5.47
